-3.290657534711937782e+00 -2.441074257752999174e-03
-3.125891096344139530e+00 -9.988167050843269612e-01
-2.961124657976341279e+00 -9.988167050843269612e-01
-2.796358219608543028e+00 -9.988167050843269612e-01
-2.631591781240744776e+00 -9.988167050843269612e-01
-2.466825342872946525e+00 -9.988167050843269612e-01
-2.302058904505148274e+00 -9.988167050843269612e-01
-2.137292466137350022e+00 -9.988167050843269612e-01
-1.972526027769551549e+00 -2.020870054555547579e+00
-1.807759589401753075e+00 -2.020870054555547579e+00
-1.642993151033954602e+00 -2.020870054555547579e+00
-1.478226712666156129e+00 -2.020870054555547579e+00
-1.313460274298357655e+00 -2.020870054555547579e+00
-1.148693835930559182e+00 -2.020870054555547579e+00
-9.839273975627607083e-01 -2.124442976382010961e+00
-8.191609591949622349e-01 -2.873881993859843664e+00
-6.543945208271637615e-01 -2.873881993859843664e+00
-4.896280824593653436e-01 -2.873881993859843664e+00
-3.248616440915669257e-01 -1.351103519131230613e+00
-1.600952057237685078e-01 -1.590036558258946797e-01
4.671232644029910119e-03 1.099474238094352158e-02
1.694376710118283280e-01 1.874795458540271520e-01
3.342041093796267459e-01 1.476462263018295307e+00
4.989705477474251638e-01 2.873876978780349312e+00
6.637369861152235817e-01 2.873876978780349312e+00
8.285034244830220551e-01 2.873876978780349312e+00
9.932698628508205285e-01 2.030399434025589755e+00
1.158036301218619002e+00 2.020866690880815941e+00
1.322802739586417475e+00 2.020866690880815941e+00
1.487569177954215949e+00 2.020866690880815941e+00
1.652335616322014422e+00 2.020866690880815941e+00
1.817102054689812896e+00 2.020866690880815941e+00
1.981868493057611369e+00 2.020866690880815941e+00
2.146634931425409842e+00 9.988117258726058045e-01
2.311401369793208094e+00 9.988117258726058045e-01
2.476167808161006345e+00 9.988117258726058045e-01
2.640934246528804596e+00 9.988117258726058045e-01
2.805700684896602848e+00 9.988117258726058045e-01
2.970467123264401099e+00 9.988117258726058045e-01
3.135233561632199351e+00 9.988117258726058045e-01
3.299999999999997602e+00 -3.896043120897672157e-06
