5.586848299572011090e-06 -4.882148506357489870e-01
5.000558684829957412e-02 -4.882148506367166574e-01
1.000055868482995769e-01 -4.882152400215286625e-01
1.500055868482995658e-01 -4.877034236857743510e-01
2.000055868482995547e-01 -3.907743831246998645e-01
2.500055868482995436e-01 1.608654886942892714e+00
3.000055868482995325e-01 1.517026534876026034e+01
3.500055868482995214e-01 6.371166408207639620e+01
4.000055868482995103e-01 1.809363233119248093e+02
4.500055868482994992e-01 4.001629319921383967e+02
5.000055868482995436e-01 7.446814748790170597e+02
5.500055868482995880e-01 1.223424269122260284e+03
6.000055868482996324e-01 1.831403314400076397e+03
6.500055868482996768e-01 2.552881593782758500e+03
7.000055868482997212e-01 3.365333545262563348e+03
7.500055868482997656e-01 4.243161196483997628e+03
8.000055868482998100e-01 5.160564450176077116e+03
8.500055868482998545e-01 6.093535299450334605e+03
9.000055868482998989e-01 7.021138458685344631e+03
9.500055868482999433e-01 7.925903218697922057e+03
