6.219641123607288653e-06 -2.441074253178703024e-01
1.150621964112360715e-02 -2.441074253178562858e-01
2.300621964112360696e-02 -2.441074253178562858e-01
3.450621964112360329e-02 -2.441074253178562581e-01
4.600621964112359963e-02 -2.441074253179201514e-01
5.750621964112359596e-02 -2.441074253353069656e-01
6.900621964112359230e-02 -2.441074260526870376e-01
8.050621964112358864e-02 -2.441074359432305052e-01
9.200621964112358497e-02 -2.441075036211538263e-01
1.035062196411235813e-01 -2.441077750493128584e-01
1.150062196411235776e-01 -2.441081930780877318e-01
1.265062196411235740e-01 -2.441044892599616434e-01
1.380062196411235842e-01 -2.440634605296010673e-01
1.495062196411235944e-01 -2.438220138058706521e-01
1.610062196411236046e-01 -2.427857916532210614e-01
1.725062196411236148e-01 -2.392283379264633913e-01
1.840062196411236251e-01 -2.289615271949080044e-01
1.955062196411236353e-01 -2.032023391053963679e-01
2.070062196411236455e-01 -1.456112354405246223e-01
2.185062196411236557e-01 -2.864843276418182344e-02
