6.219641123607288653e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.500621964112359763e-02 7.075929164382044243e-20 7.076510304750850163e-20
1.500062196411235949e-01 2.376781153464708852e-10 2.376888758849092232e-10
2.250062196411236060e-01 3.553919631635354154e-07 3.554186105243808684e-07
3.000062196411236171e-01 1.366287019366943879e-05 1.366219830902384391e-05
3.750062196411236282e-01 1.209022712972972517e-04 1.209035828985849137e-04
4.500062196411236393e-01 5.118699391861414837e-04 5.118802553273729987e-04
5.250062196411235949e-01 1.419767098004336581e-03 1.419718620193959925e-03
6.000062196411235504e-01 3.020123216778837928e-03 3.020243793662822675e-03
6.750062196411235060e-01 5.381193860784253165e-03 5.381227455113601031e-03
7.500062196411234616e-01 8.467852569745273200e-03 8.467799364886709201e-03
8.250062196411234172e-01 1.217405453997151207e-02 1.217457484730090009e-02
9.000062196411233728e-01 1.636062852950757179e-02 1.636084890774398143e-02
9.750062196411233284e-01 2.087781035710085248e-02 2.087922889432773307e-02
1.050006219641123284e+00 2.559106594444782515e-02 2.559217790305056903e-02
1.125006219641123240e+00 3.038246783267448473e-02 3.038224183052630131e-02
1.200006219641123195e+00 3.515236108753531930e-02 3.515513849279387759e-02
1.275006219641123151e+00 3.983546503596409327e-02 3.983750634765559351e-02
1.350006219641123106e+00 4.437520863620112582e-02 4.437691864698296157e-02
1.425006219641123062e+00 4.874101060024743637e-02 4.873667773393751401e-02
1.500006219641123018e+00 5.289026038310030986e-02 5.289535636356321874e-02
1.575006219641122973e+00 5.683679133876080175e-02 5.683836233702016516e-02
1.650006219641122929e+00 6.055932504258930427e-02 6.056208014170212650e-02
1.725006219641122884e+00 6.406211304775881465e-02 6.406712440201828285e-02
1.800006219641122840e+00 6.735532403098082321e-02 6.735809759290792287e-02
1.875006219641122795e+00 7.044520198237447239e-02 7.044274006948596234e-02
1.950006219641122751e+00 7.332598778115301252e-02 7.333114899089286653e-02
2.025006219641122929e+00 7.602862327004605847e-02 7.603272009669329035e-02
2.100006219641123106e+00 7.855451814664705934e-02 7.855878841233765453e-02
2.175006219641123284e+00 8.092387357530687886e-02 8.091997725182810408e-02
2.250006219641123462e+00 8.313085864579941586e-02 8.312775041217172756e-02
2.325006219641123639e+00 8.518889948614660756e-02 8.519242101532052691e-02
2.400006219641123817e+00 8.712707604943255302e-02 8.712336173307033693e-02
2.475006219641123995e+00 8.893905779824651248e-02 8.893059289184432337e-02
2.550006219641124172e+00 9.062598961122277086e-02 9.062322591564575536e-02
2.625006219641124350e+00 9.221698666894757868e-02 9.220898483513896571e-02
2.700006219641124527e+00 9.370274558737570758e-02 9.369610132661101987e-02
2.775006219641124705e+00 9.508475705021585123e-02 9.509188218941924675e-02
2.850006219641124883e+00 9.640872579939466225e-02 9.640205257153165730e-02
2.925006219641125060e+00 9.763923251647829704e-02 9.763376857950054055e-02
