6.219641123607288653e-06 9.999049029460401750e-01 1.000000000000000000e+00
7.500621964112359763e-02 9.999178506332808691e-01 9.999999730817952237e-01
1.500062196411235949e-01 9.998077291124597421e-01 9.998529939845931525e-01
2.250062196411236060e-01 9.973027143693161678e-01 9.973774923273358572e-01
3.000062196411236171e-01 9.887541424075518837e-01 9.887055194815387305e-01
3.750062196411236282e-01 9.723745282476188301e-01 9.723850769963700014e-01
4.500062196411236393e-01 9.491651547162434088e-01 9.491842840321857988e-01
5.250062196411235949e-01 9.207053890442929989e-01 9.206739516477471241e-01
6.000062196411235504e-01 8.884690952988714141e-01 8.885045669757992703e-01
6.750062196411235060e-01 8.541518381510218028e-01 8.541571705473087750e-01
7.500062196411234616e-01 8.188589465944898782e-01 8.188538015740634002e-01
8.250062196411234172e-01 7.835194535788836401e-01 7.835529404433523304e-01
9.000062196411233728e-01 7.489621147799140344e-01 7.489722033256991374e-01
9.750062196411233284e-01 7.155604897421835586e-01 7.156091083078003345e-01
1.050006219641123284e+00 6.837653247049798599e-01 6.837950350240699082e-01
1.125006219641123240e+00 6.537236930991480177e-01 6.537188303289551694e-01
1.200006219641123195e+00 6.254140482872516671e-01 6.254634625573817219e-01
1.275006219641123151e+00 5.990179753265933993e-01 5.990486711499094508e-01
1.350006219641123106e+00 5.744106208606749586e-01 5.744327559307977893e-01
1.425006219641123062e+00 5.515960277648166432e-01 5.515469932492012006e-01
1.500006219641123018e+00 5.302379744027228003e-01 5.302890628704044484e-01
1.575006219641122973e+00 5.105550979288202562e-01 5.105692099353438262e-01
1.650006219641122929e+00 4.922500054209348885e-01 4.922723999498082592e-01
1.725006219641122884e+00 4.752563657572352884e-01 4.752935433946808286e-01
1.800006219641122840e+00 4.595119643537792786e-01 4.595308861674252121e-01
1.875006219641122795e+00 4.449010109652307143e-01 4.448854626027847203e-01
1.950006219641122751e+00 4.312309871647851400e-01 4.312613402993071832e-01
2.025006219641122929e+00 4.185560082495878298e-01 4.185785622737724365e-01
2.100006219641123106e+00 4.067338802915297924e-01 4.067559905631626949e-01
2.175006219641123284e+00 3.957424111686592139e-01 3.957233569590662969e-01
2.250006219641123462e+00 3.854259273482782966e-01 3.854115164081305944e-01
2.325006219641123639e+00 3.757458092367040869e-01 3.757613417748303930e-01
2.400006219641123817e+00 3.667370708151224679e-01 3.667214364387089698e-01
2.475006219641123995e+00 3.582736526921523335e-01 3.582395534672281334e-01
2.550006219641124172e+00 3.502804317242799170e-01 3.502697497059755749e-01
2.625006219641124350e+00 3.428038685108004135e-01 3.427741228025111275e-01
2.700006219641124527e+00 3.357371088548716798e-01 3.357133024563971890e-01
2.775006219641124705e+00 3.290284527195347364e-01 3.290531083383766431e-01
2.850006219641124883e+00 3.227897306713991554e-01 3.227673877827577087e-01
2.925006219641125060e+00 3.168412988899108607e-01 3.168235683030917182e-01
