6.219641123607288653e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.500621964112359763e-02 1.860186992786734166e-31 1.860339768447699920e-31
1.500062196411235949e-01 3.851551289029653265e-16 3.851725662533215349e-16
2.250062196411236060e-01 4.902510565875319416e-11 4.902878157103142282e-11
3.000062196411236171e-01 1.739016425234133716e-08 1.738930907446290492e-08
3.750062196411236282e-01 5.837439215228423038e-07 5.837502542349652365e-07
4.500062196411236393e-01 6.010817140115844496e-06 6.010938281120203050e-06
5.250062196411235949e-01 3.145072674710683541e-05 3.144965286508098333e-05
6.000062196411235504e-01 1.076651562599679980e-04 1.076694547365941799e-04
6.750062196411235060e-01 2.776759080366409554e-04 2.776776415433957639e-04
7.500062196411234616e-01 5.872317264271467501e-04 5.872280367572224515e-04
8.250062196411234172e-01 1.074991192476135475e-03 1.075037136561126814e-03
9.000062196411233728e-01 1.766553394919261055e-03 1.766577190455049596e-03
9.750062196411233284e-01 2.672140071605919043e-03 2.672321629446620331e-03
1.050006219641123284e+00 3.788847526131999648e-03 3.789012155522987740e-03
1.125006219641123240e+00 5.102882683992157609e-03 5.102844725836325548e-03
1.200006219641123195e+00 6.592487069860513381e-03 6.593007945491292585e-03
1.275006219641123151e+00 8.234103276570581970e-03 8.234525221469989401e-03
1.350006219641123106e+00 1.000085449412374192e-02 1.000123987978249543e-02
1.425006219641123062e+00 1.186827743510732863e-02 1.186722239626381535e-02
1.500006219641123018e+00 1.380735291472511526e-02 1.380868325419004616e-02
1.575006219641122973e+00 1.580270587568843865e-02 1.580314267063831490e-02
1.650006219641122929e+00 1.783081506117051296e-02 1.783162626015136892e-02
1.725006219641122884e+00 1.987584032614551216e-02 1.987739514337429764e-02
1.800006219641122840e+00 2.192532395492764047e-02 2.192622679734782670e-02
1.875006219641122795e+00 2.396723812782951962e-02 2.396640052284311484e-02
1.950006219641122751e+00 2.598676629404396074e-02 2.598859542932549851e-02
2.025006219641122929e+00 2.798311132198714329e-02 2.798461920087808724e-02
2.100006219641123106e+00 2.994688226698769690e-02 2.994851019555122909e-02
2.175006219641123284e+00 3.187684173246853325e-02 3.187530692597220772e-02
2.250006219641123462e+00 3.376298514627788794e-02 3.376172276011331352e-02
2.325006219641123639e+00 3.560358078334202592e-02 3.560505256017189313e-02
2.400006219641123817e+00 3.740469519576919422e-02 3.740310059535691123e-02
2.475006219641123995e+00 3.915873215360374943e-02 3.915500516333969561e-02
2.550006219641124172e+00 4.086153102883487154e-02 4.086028493118606941e-02
2.625006219641124350e+00 4.252206956728453446e-02 4.251837985082158877e-02
2.700006219641124527e+00 4.413290632806195213e-02 4.412977695830753999e-02
2.775006219641124705e+00 4.569160593841921358e-02 4.569502982109861083e-02
2.850006219641124883e+00 4.721741160705164586e-02 4.721414330800359493e-02
2.925006219641125060e+00 4.869141866927197831e-02 4.868869387477994803e-02
