6.219641123607288653e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.000621964112360512e-02 4.092596805008361737e-39 4.092641159148908596e-39
1.200062196411235960e-01 5.708767653393649789e-20 5.708862726236256730e-20
1.800062196411235937e-01 1.375019022166263978e-13 1.374972965073736519e-13
2.400062196411235915e-01 2.129406893061095535e-10 2.129422878730004461e-10
3.000062196411236171e-01 1.738931421734662791e-08 1.738951683460639169e-08
3.600062196411236148e-01 3.253489380484447232e-07 3.253189992107511404e-07
4.200062196411236126e-01 2.617682912997147726e-06 2.617669025270420904e-06
4.800062196411236104e-01 1.241610341633994917e-05 1.241710421666513530e-05
5.400062196411236082e-01 4.138019579306729265e-05 4.138158143452612490e-05
