6.219641123607288653e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.000621964112360512e-02 1.791336868777976608e-32 1.791356282663836783e-32
1.200062196411235960e-01 1.194823120278123155e-16 1.194843018658536365e-16
1.800062196411235937e-01 2.250027294517728570e-11 2.249951928494697068e-11
2.400062196411235915e-01 9.742766847258707818e-09 9.742839987176488866e-09
3.000062196411236171e-01 3.703636030882097823e-07 3.703679185003897612e-07
3.600062196411236148e-01 4.162061317809897859e-06 4.161678322005417869e-06
4.200062196411236126e-01 2.326715773010765064e-05 2.326703428966852958e-05
4.800062196411236104e-01 8.398769759814195225e-05 8.399446742859917271e-05
5.400062196411236082e-01 2.263545957359569115e-04 2.263621753596449352e-04
