6.219641123607288653e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.000621964112360512e-02 8.332688448907757885e-17 8.332778755686608028e-17
1.200062196411235960e-01 8.156682661142419416e-09 8.156818501143959253e-09
1.800062196411235937e-01 3.759110191777742212e-06 3.758984278111725195e-06
2.400062196411235915e-01 8.051884458868107395e-05 8.051944905163962887e-05
3.000062196411236171e-01 5.040393132388094194e-04 5.040451862170756709e-04
3.600062196411236148e-01 1.702104948285976726e-03 1.701948319393656057e-03
4.200062196411236126e-01 4.032803010336818809e-03 4.032781614901233269e-03
4.800062196411236104e-01 7.650062425707754646e-03 7.650679059180160412e-03
5.400062196411236082e-01 1.250622371858531312e-02 1.250664249722436248e-02
