6.219641123607288653e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.000621964112360512e-02 1.221743331094380965e-24 1.221756571923614990e-24
1.200062196411235960e-01 9.872064356496300432e-13 9.872228764171958123e-13
1.800062196411235937e-01 9.196780245740327387e-09 9.196472194032020988e-09
2.400062196411235915e-01 8.856973386264461142e-07 8.857039876442805835e-07
3.000062196411236171e-01 1.366218659792466332e-05 1.366234578734273135e-05
3.600062196411236148e-01 8.415186165084949464e-05 8.414411793746075436e-05
4.200062196411236126e-01 3.061879942189232005e-04 3.061863697841340441e-04
4.800062196411236104e-01 8.009541714906079444e-04 8.010187324215545246e-04
5.400062196411236082e-01 1.680544014478995438e-03 1.680600288535103772e-03
