6.219641123607288653e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.000621964112360512e-02 3.647232490057287588e-10 3.647272017494309827e-10
1.200062196411235960e-01 1.707169601996590515e-05 1.707198032907905643e-05
1.800062196411235937e-01 6.152201058028447652e-04 6.151994986338668115e-04
2.400062196411235915e-01 3.687335105295244664e-03 3.687362786485881647e-03
3.000062196411236171e-01 1.076273074954436741e-02 1.076285615500802151e-02
3.600062196411236148e-01 2.188415589789104165e-02 2.188214210250133754e-02
4.200062196411236126e-01 3.613257046407025719e-02 3.613237876810049959e-02
4.800062196411236104e-01 5.232412140497418040e-02 5.232833899208353540e-02
5.400062196411236082e-01 6.937693123747826207e-02 6.937925436694554471e-02
